"SC";"PERSONAS";"MUNI";"EDAD_MEDIA";"ArtSurfA";"Service.area.popacc";"POPDEN.I.SD";"ARTSURF.I.SD";"ROADDEN.I.SD";"SERAREA.I.SD";"UI.N";"DI.N";"SMRe"
"2105002002";1098;21050;36.7;100;0.145689641;-0.235444789825542;0.764555210174458;0.764555210174458;1.76455521017446;0.40618024158831;0.155957714909901;1.06106726717963
"2105002003";1150;21050;36.5;100;0.106483732;0.764555210174458;0.764555210174458;0.764555210174458;1.76455521017446;0.697827127089521;0.193156795174295;1.20330438525553
"2105003001";1769;21050;34.1;99.63279828;0.207407376;0.764555210174458;0.764555210174458;-0.235444789825542;0.764555210174458;0.231793444072121;-0.892470081132282;1.30259888221034
"2105003002";1578;21050;35.7;52.00233625;0.257855365;-0.235444789825542;-0.235444789825542;-0.235444789825542;0.764555210174458;-0.30640029308991;-0.211326433849304;1.08253662117835
"2105003003";1606;21050;34.7;1.521499775;1.018633289;-1.23544478982554;-1.23544478982554;-1.23544478982554;-0.235444789825542;-1.31062771326934;-0.810908723682438;0.652199882825181
"2105003004";1084;21050;32.3;52.1898727;0;-0.235444789825542;-0.235444789825542;-0.235444789825542;-1.23544478982554;-0.697267253039987;-0.852958960363109;1.01587350547203
"2105101001";317;21051;45.3;0.000853449;0;-1.23544478982554;-1.23544478982554;-1.23544478982554;-1.23544478982554;-1.50606119324438;-1.72201782831577;1.26665097445466
"2105201001";1036;21052;41.9;85.40872219;0;-0.235444789825542;-0.235444789825542;-0.235444789825542;-1.23544478982554;-0.697267253039987;-0.854775563616864;1.14672621834079
"2105201002";1243;21052;38.9;99.99999996;0;-0.235444789825542;0.764555210174458;-0.235444789825542;-1.23544478982554;-0.450720401379169;-0.269292592219125;1.21834643197188
"2105202001";677;21052;41;90.96592959;0;0.764555210174458;0.764555210174458;1.76455521017446;-1.23544478982554;0.382126890206766;-0.944718067896533;0.994531238022583
"2105202002";1134;21052;42.7;2.574829981;0;-1.23544478982554;-1.23544478982554;-1.23544478982554;-1.23544478982554;-1.50606119324438;-1.04337201050671;1.07079565194043
"2105203001";812;21052;41.8;0.692317917;0;-1.23544478982554;-1.23544478982554;-0.235444789825542;-1.23544478982554;-1.23546099020202;-0.667582855604922;1.13179574067962
"2105203002";1137;21052;38.9;35.18712134;0;-1.23544478982554;-0.235444789825542;-1.23544478982554;-1.23544478982554;-1.25951434158356;-0.223526576155773;1.08795600716678
"2105301001";1084;21053;41.8;66.41304978;0.184981038;-0.235444789825542;-0.235444789825542;0.764555210174458;0.764555210174458;-0.035800090047548;-1.43916444441859;0.88424633576347
"2105302001";1665;21053;36.5;30.97121249;0.268663498;-0.235444789825542;-0.235444789825542;0.764555210174458;0.764555210174458;-0.035800090047548;0.0536292793546301;1.09447539589255
"2105303001";1121;21053;32.9;1.031346206;2.9709128;-1.23544478982554;-1.23544478982554;-1.23544478982554;-0.235444789825542;-1.31062771326934;0.222263733671961;1.28927507397581
"2105401001";1966;21054;34.9;0.935092006;0.621427574;-1.23544478982554;-1.23544478982554;-1.23544478982554;-0.235444789825542;-1.31062771326934;-0.403081293214426;1.18688401079351
"2105401002";1708;21054;38.6;100;0.232757199;-0.235444789825542;0.764555210174458;-0.235444789825542;1.76455521017446;0.135580038545948;-1.3512656187994;1.01346907344989
"2105401003";1797;21054;39.8;100;0.153441823;0.764555210174458;0.764555210174458;0.764555210174458;1.76455521017446;0.697827127089521;-1.06409780217455;1.02203828648427
"2105401004";1816;21054;37.2;13.23376777;1.133884223;-1.23544478982554;-0.235444789825542;-1.23544478982554;-0.235444789825542;-1.06408086160852;-0.26693926527676;1.41880431913255
"2105401005";2337;21054;35.4;3.307157541;0.556380976;-1.23544478982554;-1.23544478982554;-1.23544478982554;-0.235444789825542;-1.31062771326934;-0.38695893933735;1.25665826699716
"2105501001";1426;21055;37.3;38.63259714;0.151548022;-0.235444789825542;-0.235444789825542;0.764555210174458;0.764555210174458;-0.035800090047548;-1.37461309925391;0.963159917470114
"2105501002";1586;21055;35.3;49.13975695;0.192381407;-0.235444789825542;-0.235444789825542;-0.235444789825542;0.764555210174458;-0.30640029308991;0.0268137381429501;0.843830619698477
"2105501003";2743;21055;30.3;85.39555363;0.36918097;-0.235444789825542;-0.235444789825542;-0.235444789825542;0.764555210174458;-0.30640029308991;0.252671194953566;1.22488797114707
"2105501004";1557;21055;35.1;20.33845627;1.5777;-1.23544478982554;-0.235444789825542;-1.23544478982554;-0.235444789825542;-1.06408086160852;-0.714566821577042;1.02553780465064
"2105601001";1488;21056;38.2;0.315234079;0.23015213;-1.23544478982554;-1.23544478982554;-1.23544478982554;-0.235444789825542;-1.31062771326934;-0.314170949874392;0.949057129657377
"2105601002";779;21056;43.5;17.40803639;0.085999388;-0.235444789825542;-0.235444789825542;0.764555210174458;0.764555210174458;-0.035800090047548;0.0436379614589775;1.13058300363146
"2105602001";1591;21056;41;87.64749345;0.24337535;-0.235444789825542;0.764555210174458;-0.235444789825542;0.764555210174458;-0.0598534414290912;1.0372992980442;0.986516063243794
"2105701001";1327;21057;40.7;0.124589787;0;-1.23544478982554;-1.23544478982554;-1.23544478982554;-1.23544478982554;-1.50606119324438;-1.43532480572316;0.898371515192648
"2105801001";1162;21058;41;0.362481929;0;-1.23544478982554;-1.23544478982554;-1.23544478982554;-1.23544478982554;-1.50606119324438;-1.32319084124137;0.98533529987759
"2105802001";2034;21058;39.4;66.30673774;0;-0.235444789825542;-0.235444789825542;-0.235444789825542;-1.23544478982554;-0.697267253039987;-1.19518224150801;1.07606127233595
"2105901001";254;21059;37.6;0.000853449;0;-1.23544478982554;-1.23544478982554;-1.23544478982554;-1.23544478982554;-1.50606119324438;-1.73240136736849;1.13461145345807
"2106001001";1645;21060;38;39.02763261;0;-0.235444789825542;-0.235444789825542;-0.235444789825542;-1.23544478982554;-0.697267253039987;0.89692541025404;0.941205210804914
"2106001002";1377;21060;37.7;25.72608571;0;0.764555210174458;-0.235444789825542;1.76455521017446;-1.23544478982554;0.135580038545948;0.877520784588929;1.19948025715935
"2106001003";1514;21060;37.8;100;0.143056949;-0.235444789825542;0.764555210174458;-0.235444789825542;-0.235444789825542;-0.25528692140413;1.12408338984859;1.10291425313367
"2106001004";2381;21060;32.3;46.54360387;0;-0.235444789825542;-0.235444789825542;-0.235444789825542;-1.23544478982554;-0.697267253039987;0.272302896025396;1.50193708605865
"2106001005";2892;21060;30.5;4.753840659;1.162465726;-1.23544478982554;-1.23544478982554;-1.23544478982554;-0.235444789825542;-1.31062771326934;-0.0480592164180676;1.02527203197171
"2106001006";1004;21060;33.1;18.92100183;0;0.764555210174458;-0.235444789825542;1.76455521017446;-1.23544478982554;0.135580038545948;0.518617782659548;0.92278418625667
"2106001007";655;21060;38.1;56.11970689;0.424352947;-0.235444789825542;-0.235444789825542;-0.235444789825542;0.764555210174458;-0.30640029308991;0.328266662172328;0.723986535032062
"2106001008";779;21060;37.4;100;0.018986208;-0.235444789825542;0.764555210174458;-0.235444789825542;-0.235444789825542;-0.25528692140413;0.183433839122947;1.29317471478884
"2106101001";1031;21061;42.2;4.606033386;1.106044387;-1.23544478982554;-1.23544478982554;-1.23544478982554;-0.235444789825542;-1.31062771326934;-0.420194521593551;0.987809649525845
"2106101002";2105;21061;37.8;2.705706578;0.364189752;-1.23544478982554;-1.23544478982554;-1.23544478982554;-0.235444789825542;-1.31062771326934;-0.405372690500413;1.14430296664448
"2106102001";1380;21061;38.9;1.853543256;0.762432661;-1.23544478982554;-1.23544478982554;-1.23544478982554;-0.235444789825542;-1.31062771326934;0.384849724883039;1.09392546426266
"2106102002";1703;21061;36.9;2.822220104;0.585130281;-1.23544478982554;-1.23544478982554;-1.23544478982554;-0.235444789825542;-1.31062771326934;-0.0364783706753793;0.99272760774895
"2106201001";1816;21062;42.4;0.220543092;0;-1.23544478982554;-1.23544478982554;-1.23544478982554;-1.23544478982554;-1.50606119324438;-1.60788147161109;1.02000689647555
"2106301001";1129;21063;40.8;1.23136181;0;-1.23544478982554;-1.23544478982554;-1.23544478982554;-1.23544478982554;-1.50606119324438;0.691546026485755;1.01326495794532
"2106301002";1883;21063;36.1;0.509768507;0;-1.23544478982554;-1.23544478982554;-1.23544478982554;-1.23544478982554;-1.50606119324438;-1.30494223582864;0.985055685654472
"2106401001";1815;21064;35.7;23.12742857;0.42454739;-0.235444789825542;-0.235444789825542;-1.23544478982554;-0.235444789825542;-0.77243397610731;0.990790126104316;1.03616604893331
"2106401002";789;21064;36.5;0.916592166;0.703503525;-1.23544478982554;-1.23544478982554;-0.235444789825542;-0.235444789825542;-1.04002751022698;1.10494712602779;1.30767403528706
"2106402001";1802;21064;35.3;1.13091423;0.485458243;-1.23544478982554;-1.23544478982554;-1.23544478982554;-0.235444789825542;-1.31062771326934;-0.834607138856425;1.11057812139875
"2106402002";1573;21064;36.2;0.151714435;0.265456884;-1.23544478982554;-1.23544478982554;1.76455521017446;-0.235444789825542;-0.498827104142256;-0.279118764364436;1.14177522429357
"2106501001";378;21065;46.5;0.000853449;0;-1.23544478982554;-1.23544478982554;-1.23544478982554;-1.23544478982554;-1.50606119324438;-1.714627555988;1.16229788174385
"2106601001";638;21066;44.4;0.000853449;0;-1.23544478982554;-1.23544478982554;-1.23544478982554;-1.23544478982554;-1.50606119324438;-1.63145602747232;0.976151347909367
"2106701001";474;21067;44.2;0.000853449;0;-1.23544478982554;-1.23544478982554;-1.23544478982554;-1.23544478982554;-1.50606119324438;-1.6039179736029;0.933628042370576
"2106801001";1303;21068;41.9;0.255513047;0;-1.23544478982554;-1.23544478982554;-1.23544478982554;-1.23544478982554;-1.50606119324438;-0.608295531232371;1.00512844762335
"2106901001";786;21069;41.1;0.175752955;0;-1.23544478982554;-1.23544478982554;-1.23544478982554;-1.23544478982554;-1.50606119324438;-0.504171135642137;1.19012374722033
"2106901002";1406;21069;38.8;20.58509794;0;-0.235444789825542;-0.235444789825542;0.764555210174458;-1.23544478982554;-0.426667049997626;0.344843166862843;1.10663605503044
"2107001001";1397;21070;36.5;5.004260889;0.39262688;-1.23544478982554;-1.23544478982554;-1.23544478982554;-0.235444789825542;-1.31062771326934;-0.184614108731588;1.06774723517865
"2107001002";1529;21070;39;0.116274918;0.240817825;-1.23544478982554;-1.23544478982554;-1.23544478982554;-0.235444789825542;-1.31062771326934;-0.360783337908243;1.09580677564357
"2107001003";1341;21070;35.8;0.195393717;0.41864136;-1.23544478982554;-1.23544478982554;-1.23544478982554;-0.235444789825542;-1.31062771326934;-0.708126137313729;1.26846420338118
"2107002001";1160;21070;38.1;33.80623776;0.481836489;-0.235444789825542;-0.235444789825542;-0.235444789825542;0.764555210174458;-0.30640029308991;-0.882210401392325;1.08607297586052
"2107002002";1773;21070;39.3;29.58206678;0.619518205;-0.235444789825542;-0.235444789825542;-0.235444789825542;-0.235444789825542;-0.501833773064949;-0.693737813815237;1.03943060970409
"2107101001";272;21071;45.9;0.000853449;0;-1.23544478982554;-1.23544478982554;-1.23544478982554;-1.23544478982554;-1.50606119324438;-1.69532614641685;0.947411885876481
"2107201001";1119;21072;41.9;100;0.11200004;0.764555210174458;0.764555210174458;0.764555210174458;0.764555210174458;0.502393647114482;-0.0256406808092269;0.922602909253361
"2107201002";921;21072;43.4;100;0.075718632;0.764555210174458;0.764555210174458;0.764555210174458;0.764555210174458;0.502393647114482;-1.04242242244225;0.979172079280388
"2107201003";1064;21072;41.1;1.332476173;0.009197735;-1.23544478982554;-1.23544478982554;-1.23544478982554;-0.235444789825542;-1.31062771326934;-0.119216391596405;0.904474817935455
"2107201004";707;21072;41.9;0.407080524;0;-1.23544478982554;-1.23544478982554;-1.23544478982554;-1.23544478982554;-1.50606119324438;-1.2248052604755;1.0057090287356
"2107202001";979;21072;41.5;100;0.106279418;0.764555210174458;0.764555210174458;0.764555210174458;0.764555210174458;0.502393647114482;-1.37106246562157;0.861843478970961
"2107202002";1960;21072;38.8;0.406447907;0.312459729;-1.23544478982554;-1.23544478982554;-1.23544478982554;-0.235444789825542;-1.31062771326934;0.0246874866073055;1.01503572755016
"2107203001";1295;21072;39.1;99.99540802;0.138501454;0.764555210174458;0.764555210174458;0.764555210174458;0.764555210174458;0.502393647114482;-1.46950997604382;0.894460154989855
"2107203002";1460;21072;37.6;2.86776091;1.322011014;-1.23544478982554;-1.23544478982554;-1.23544478982554;-0.235444789825542;-1.31062771326934;-0.715991203673736;0.904276734184454
"2107203003";1517;21072;39;0.574963883;0.000756533;-1.23544478982554;-1.23544478982554;-1.23544478982554;-1.23544478982554;-1.50606119324438;-0.857479825278704;0.842464719611245
"2107203004";1347;21072;34.4;2.096511038;0.289626795;-1.23544478982554;-1.23544478982554;-1.23544478982554;-0.235444789825542;-1.31062771326934;-0.586062784592664;0.85367672088804
"2107301001";2093;21073;37.8;0.370856947;0;-1.23544478982554;-1.23544478982554;-1.23544478982554;-1.23544478982554;-1.50606119324438;0.118634775332752;1.08177949998087
"2107401001";893;21074;41.7;68.12006781;0.116017623;-0.235444789825542;-0.235444789825542;0.764555210174458;0.764555210174458;-0.035800090047548;-1.12146530719938;1.33207761339119
"2107401002";771;21074;39.3;0.578449099;0.747192401;-1.23544478982554;-1.23544478982554;-1.23544478982554;-0.235444789825542;-1.31062771326934;-1.25756604869946;1.19817213810579
"2107401003";1829;21074;37.1;89.25404059;0.318853549;-0.235444789825542;0.764555210174458;-0.235444789825542;1.76455521017446;0.135580038545948;-1.5354650600864;1.22145264786845
"2107501001";402;21075;45.2;0.000853449;0;-1.23544478982554;-1.23544478982554;-1.23544478982554;-1.23544478982554;-1.50606119324438;-1.54483708141828;1.04982418401463
"2107601001";1442;21076;39.2;0.223732533;0;-1.23544478982554;-1.23544478982554;-1.23544478982554;-1.23544478982554;-1.50606119324438;-1.13523433413409;1.04231922934211
"2107602001";1200;21076;40;0.174387638;0;-1.23544478982554;-1.23544478982554;-1.23544478982554;-1.23544478982554;-1.50606119324438;-1.37166111896656;1.00136935368248
"2107701001";827;21077;40.7;0.196260666;0.622191011;-1.23544478982554;-1.23544478982554;-1.23544478982554;-0.235444789825542;-1.31062771326934;-1.09103720269899;1.13119033372477
"2107702001";1258;21077;40;1.536401203;1.436541538;-1.23544478982554;-1.23544478982554;-1.23544478982554;-0.235444789825542;-1.31062771326934;0.0256577178905606;1.04378520179597
"2107801001";787;21078;45.1;0.467479303;0;-1.23544478982554;-1.23544478982554;-1.23544478982554;-1.23544478982554;-1.50606119324438;0.0145723093988964;1.03286580645185
"2107801002";1210;21078;40.2;55.61852383;0;-0.235444789825542;-0.235444789825542;-0.235444789825542;-1.23544478982554;-0.697267253039987;-0.267186983902272;1.04124921080408
"2107802001";778;21078;45.9;0.145324564;0;-1.23544478982554;-1.23544478982554;-1.23544478982554;-1.23544478982554;-1.50606119324438;-0.284362141937774;1.07198570129073
"2107802002";780;21078;39.2;0.531215434;0;-0.235444789825542;-1.23544478982554;1.76455521017446;-1.23544478982554;-0.402613698616083;-0.415281435520895;1.16350093455225
"2107901001";1056;21079;41;0.000853449;0;-1.23544478982554;-1.23544478982554;-1.23544478982554;-1.23544478982554;-1.50606119324438;-1.76865085956842;0.880625582911231
"2300101001";1446;23001;44.3;0.000853449;0.195346469;-1.23544478982554;-1.23544478982554;-1.23544478982554;-0.235444789825542;-1.31062771326934;0.023015385885099;0.93409063644554
"2300201001";1163;23002;42;55.91808529;0.080235965;-0.235444789825542;-0.235444789825542;-0.235444789825542;-0.235444789825542;-0.501833773064949;-1.46209906049725;0.881016607712097
"2300201002";1346;23002;43.3;100;0.003366195;0.764555210174458;0.764555210174458;0.764555210174458;-0.235444789825542;0.306960167139444;-0.752859992437447;0.800127338855694
"2300201003";1330;23002;40.3;0.702923453;0.27269623;-1.23544478982554;-1.23544478982554;-1.23544478982554;-0.235444789825542;-1.31062771326934;-0.751745258622643;0.900819278784427
"2300202001";929;23002;42.6;23.21823926;0;0.764555210174458;-0.235444789825542;1.76455521017446;-1.23544478982554;0.135580038545948;-1.24974226877704;0.877147597695058
"2300202002";1306;23002;41.3;0.384626774;0.137119103;-1.23544478982554;-1.23544478982554;-0.235444789825542;-0.235444789825542;-1.04002751022698;-1.27678488539544;0.95050170487166
"2300202004";1598;23002;43.5;0.000853449;0.247270695;-1.23544478982554;-1.23544478982554;-1.23544478982554;-0.235444789825542;-1.31062771326934;-0.685212164453864;0.863864121665275
"2300203001";925;23002;44.3;100;0.008627336;0.764555210174458;0.764555210174458;1.76455521017446;-0.235444789825542;0.577560370181805;-0.115872190151992;0.812175220376612
"2300203002";1584;23002;39.1;100;0.049886026;0.764555210174458;0.764555210174458;0.764555210174458;0.764555210174458;0.502393647114482;-0.629970910964676;0.850576531910899
"2300203003";824;23002;45.2;0.000853449;0.538149499;-1.23544478982554;-1.23544478982554;-1.23544478982554;-0.235444789825542;-1.31062771326934;-1.51521406245079;0.930749252291915
"2300204001";1327;23002;39.2;51.80660457;0;0.764555210174458;-0.235444789825542;0.764555210174458;-1.23544478982554;-0.135020164496414;-0.713988811450847;0.811522568406565
"2300204002";1928;23002;38.4;22.12037419;0.193686981;-0.235444789825542;-0.235444789825542;-0.235444789825542;-0.235444789825542;-0.501833773064949;-0.631209504092236;0.693406247046806
"2300204003";986;23002;43.1;7.08529688;0.335419187;-1.23544478982554;-1.23544478982554;-1.23544478982554;-0.235444789825542;-1.31062771326934;-1.47277160461306;0.867553097579231
"2300204005";1199;23002;34.2;60.52662142;0;0.764555210174458;-0.235444789825542;0.764555210174458;-1.23544478982554;-0.135020164496414;-0.858697775187472;1.03186850589042
"2300205001";1613;23002;37.6;50.92731273;0.009579816;-0.235444789825542;-0.235444789825542;-0.235444789825542;-0.235444789825542;-0.501833773064949;-0.617006969562878;0.80839349725991
"2300205002";1895;23002;38.5;0.798063523;0.149181492;-1.23544478982554;-1.23544478982554;-1.23544478982554;-0.235444789825542;-1.31062771326934;-1.2969120237183;0.849573551340478
"2300205003";1243;23002;42;0.000853449;0.271883279;-1.23544478982554;-1.23544478982554;-1.23544478982554;-0.235444789825542;-1.31062771326934;-1.49725446210117;0.708453556692123
"2300301001";869;23003;40;61.56098038;0;-0.235444789825542;-0.235444789825542;-0.235444789825542;-1.23544478982554;-0.697267253039987;-0.833533691479206;1.13338005398036
"2300301002";1033;23003;38.5;0.379508921;0.178058212;-1.23544478982554;-1.23544478982554;-1.23544478982554;-0.235444789825542;-1.31062771326934;0.511888093333138;0.844015121903274
"2300301003";1220;23003;41.5;0.268177844;0.322608207;-1.23544478982554;-1.23544478982554;-1.23544478982554;-0.235444789825542;-1.31062771326934;-1.62565528299158;0.821040613447892
"2300301004";1273;23003;42.2;100;0.006331109;0.764555210174458;0.764555210174458;0.764555210174458;-0.235444789825542;0.306960167139444;-0.370733369366311;1.0518137065233
"2300301005";1601;23003;38.2;24.29515312;0.078673696;-0.235444789825542;-0.235444789825542;-0.235444789825542;-0.235444789825542;-0.501833773064949;-0.863445715509786;0.904299600389169
"2300301006";1338;23003;36.9;64.99006855;0.030127054;-0.235444789825542;-0.235444789825542;0.764555210174458;-0.235444789825542;-0.231233570022587;-0.0459536081012156;0.958518141727396
"2300301007";1595;23003;37.6;71.36484959;0.129443057;-0.235444789825542;-0.235444789825542;-0.235444789825542;-0.235444789825542;-0.501833773064949;-1.1819912246995;0.764237487164704
"2300302001";994;23003;46.1;0.846572757;0.288708781;-1.23544478982554;-1.23544478982554;-1.23544478982554;-0.235444789825542;-1.31062771326934;-0.254615263657536;0.978055158430061
"2300303001";1217;23003;38.8;0.000853449;0.574878298;-1.23544478982554;-1.23544478982554;-1.23544478982554;-0.235444789825542;-1.31062771326934;-1.35628192096602;0.864737027393114
"2300401001";576;23004;44.8;0.000853449;0;-1.23544478982554;-1.23544478982554;-1.23544478982554;-1.23544478982554;-1.50606119324438;-1.76902243750668;0.851978000976673
"2300501001";1689;23005;36.5;70.20691433;0.051120179;-0.235444789825542;-0.235444789825542;-1.23544478982554;-0.235444789825542;-0.77243397610731;-1.07045591356269;1.0272099849125
"2300501002";1335;23005;38;85.00320581;0;-0.235444789825542;-0.235444789825542;-0.235444789825542;-1.23544478982554;-0.697267253039987;-0.634244057254758;0.987884821875071
"2300501003";1429;23005;38;100;0;0.764555210174458;0.764555210174458;0.764555210174458;-1.23544478982554;0.111526687164405;-0.363838534289559;0.936556899380539
"2300501004";1592;23005;39.6;100;0;0.764555210174458;0.764555210174458;0.764555210174458;-1.23544478982554;0.111526687164405;1.03389316694341;0.855113014808378
"2300501005";1133;23005;36.7;36.56434659;0;0.764555210174458;-0.235444789825542;1.76455521017446;-1.23544478982554;0.135580038545948;-0.268570079561382;1.1399646119594
"2300501006";1220;23005;40;100;0;1.76455521017446;0.764555210174458;0.764555210174458;-1.23544478982554;0.403173572665616;0.17441275251055;0.795180427149138
"2300502001";1033;23005;34.5;79.23631367;0;-0.235444789825542;-0.235444789825542;-0.235444789825542;-1.23544478982554;-0.697267253039987;0.581909891477878;0.926304902600536
"2300502002";1187;23005;36.1;100;0;1.76455521017446;0.764555210174458;0.764555210174458;-1.23544478982554;0.403173572665616;-0.377772706974611;0.866399016803199
"2300502003";1236;23005;39.9;100;0;1.76455521017446;0.764555210174458;1.76455521017446;-1.23544478982554;0.673773775707978;-0.76865205481384;1.02290249101541
"2300502004";1521;23005;38.9;99.9163949;0;0.764555210174458;0.764555210174458;-0.235444789825542;-1.23544478982554;-0.159073515877957;-0.296273279181146;0.97689103998092
"2300502005";2008;23005;37.2;100;0;1.76455521017446;0.764555210174458;0.764555210174458;-1.23544478982554;0.403173572665616;-0.954234591759954;0.870489870502851
"2300502006";2020;23005;35.1;98.84309826;0;-0.235444789825542;0.764555210174458;-0.235444789825542;-1.23544478982554;-0.450720401379169;-0.256535083005254;0.878487226980017
"2300502007";1974;23005;35.7;45.16949011;0;-0.235444789825542;-0.235444789825542;-0.235444789825542;-1.23544478982554;-0.697267253039987;0.990934628635864;0.98667774608422
"2300503001";1877;23005;39.7;100;0;1.76455521017446;0.764555210174458;0.764555210174458;-1.23544478982554;0.403173572665616;-0.386091924148058;0.94570957646956
"2300503002";1612;23005;36.9;37.83756793;0;-0.235444789825542;-0.235444789825542;0.764555210174458;-1.23544478982554;-0.426667049997626;1.00701569607536;1.08738561994269
"2300503003";1749;23005;35.4;100;0;1.76455521017446;0.764555210174458;0.764555210174458;-1.23544478982554;0.403173572665616;-0.567752249523564;0.955334949007847
"2300503004";1560;23005;37.2;95.25697651;0;0.764555210174458;0.764555210174458;0.764555210174458;-1.23544478982554;0.111526687164405;-0.0476876384797996;0.932520958159576
"2300503005";1138;23005;38;51.54082824;0;-0.235444789825542;-0.235444789825542;0.764555210174458;-1.23544478982554;-0.426667049997626;-0.533422576671352;0.995628406567788
"2300503006";1018;23005;36.9;15.04352251;0;1.76455521017446;-0.235444789825542;1.76455521017446;-1.23544478982554;0.427226924047159;-0.972565770047846;1.09787015206105
"2300503007";1319;23005;40.2;100;0;1.76455521017446;0.764555210174458;1.76455521017446;-1.23544478982554;0.673773775707978;-0.0858363068086558;0.823540269675248
"2300503008";2080;23005;31.7;57.43392785;0;0.764555210174458;-0.235444789825542;0.764555210174458;-1.23544478982554;-0.135020164496414;1.81148193242575;1.14488560688471
"2300503009";1971;23005;30.9;100;0;1.76455521017446;0.764555210174458;0.764555210174458;-1.23544478982554;0.403173572665616;-0.134678162472116;0.866796049056722
"2300504001";1769;23005;39.1;2.646538415;0.672935165;-1.23544478982554;-1.23544478982554;-1.23544478982554;-0.235444789825542;-1.31062771326934;-0.989678998426971;0.883501600430428
"2300504002";806;23005;41.6;0.034386961;0.004493564;-1.23544478982554;-1.23544478982554;-1.23544478982554;-1.23544478982554;-1.50606119324438;-1.12577973992705;0.937038085428107
"2300601001";978;23006;40;99.82755168;0;0.764555210174458;0.764555210174458;0.764555210174458;-1.23544478982554;0.111526687164405;-1.09512456001993;0.941094745292447
"2300601002";1442;23006;36.5;67.52453005;0;-0.235444789825542;-0.235444789825542;-0.235444789825542;-1.23544478982554;-0.697267253039987;-1.21456622395433;0.780950175691662
"2300601003";1362;23006;37.2;98.74358367;0;0.764555210174458;0.764555210174458;-0.235444789825542;-1.23544478982554;-0.159073515877957;-0.940465564825243;0.880486240672511
"2300602001";980;23006;37.7;23.36420614;0;-0.235444789825542;-0.235444789825542;1.76455521017446;-1.23544478982554;-0.156066846955264;-0.195555014691703;0.984672386281675
"2300602002";907;23006;40.2;0.271094472;0;-1.23544478982554;-1.23544478982554;-1.23544478982554;-1.23544478982554;-1.50606119324438;-0.808885688240756;0.982357851205993
"2300701001";1267;23007;33.6;66.62431615;0.074745378;-0.235444789825542;-0.235444789825542;0.764555210174458;-0.235444789825542;-0.231233570022587;-0.338715737018878;0.82381553084327
"2300701002";849;23007;40.3;34.32874343;0;-0.235444789825542;-0.235444789825542;0.764555210174458;-1.23544478982554;-0.426667049997626;-0.914062887989416;0.956601896744676
"2300702001";944;23007;39.9;79.23495368;0.035610719;-0.235444789825542;-0.235444789825542;-0.235444789825542;-0.235444789825542;-0.501833773064949;-0.558380228191692;0.944822749860913
"2300702002";815;23007;39.5;1.182577738;0.237861681;-1.23544478982554;-1.23544478982554;-1.23544478982554;-0.235444789825542;-1.31062771326934;-1.03515600942723;1.1196343047664
"2300801001";1911;23008;38.1;0.567724841;0.710524668;-1.23544478982554;-1.23544478982554;-1.23544478982554;-0.235444789825542;-1.31062771326934;-0.365489991792973;0.966633375873866
"2300901001";2043;23009;35.1;62.52349407;0;-0.235444789825542;-0.235444789825542;-0.235444789825542;-1.23544478982554;-0.697267253039987;-1.46418402559531;0.897130392304884
"2300901002";1300;23009;36.6;17.23165982;0;-0.235444789825542;-0.235444789825542;0.764555210174458;-1.23544478982554;-0.426667049997626;-1.69309667878724;0.852662300565571
"2300901003";1000;23009;40.1;68.30248294;0;-0.235444789825542;-0.235444789825542;0.764555210174458;-1.23544478982554;-0.426667049997626;-1.1850670642996;0.9744323252433
"2300902001";1313;23009;40.8;100;0;0.764555210174458;0.764555210174458;0.764555210174458;-1.23544478982554;0.111526687164405;-1.58092142786787;0.985199175115173
"2300902002";843;23009;41.9;100;0;0.764555210174458;0.764555210174458;0.764555210174458;-1.23544478982554;0.111526687164405;-0.618596497409914;0.990316322860819
"2300902003";1565;23009;32.1;75.53447343;0.24465407;-0.235444789825542;-0.235444789825542;-0.235444789825542;0.764555210174458;-0.30640029308991;-1.13880561098523;1.01560525027029
"2300902004";1428;23009;36.7;81.88836772;0.001700825;0.764555210174458;-0.235444789825542;0.764555210174458;-0.235444789825542;0.0604133154786251;-0.82738201227899;0.987189479891928
"2300902005";1257;23009;33.8;6.711332934;0.194367454;-1.23544478982554;-1.23544478982554;-0.235444789825542;-0.235444789825542;-1.04002751022698;-1.23966837800622;1.00911621308377
"2300903001";1096;23009;37.8;73.68087914;0;-0.235444789825542;-0.235444789825542;-0.235444789825542;-1.23544478982554;-0.697267253039987;-0.828538032531379;1.01314138916638
"2300903002";1021;23009;43.5;100;0;0.764555210174458;0.764555210174458;0.764555210174458;-1.23544478982554;0.111526687164405;-1.22441303931843;0.863520521103803
"2300904001";1305;23009;37;91.52240758;0;-0.235444789825542;0.764555210174458;-0.235444789825542;-1.23544478982554;-0.450720401379169;-1.13952812364297;0.927235640097739
"2300905001";505;23009;40.1;0.211826685;0.673657714;-1.23544478982554;-1.23544478982554;-1.23544478982554;-0.235444789825542;-1.31062771326934;-0.690558758121165;1.02040882117681
"2300905002";243;23009;36.1;1.950630642;1.625358608;-1.23544478982554;-1.23544478982554;-1.23544478982554;-0.235444789825542;-1.31062771326934;-1.23611774437388;0.809398127240835
"2301001001";2126;23010;35;99.99999799;0.136526351;0.764555210174458;0.764555210174458;0.764555210174458;1.76455521017446;0.697827127089521;0.161304308577203;0.945010355095733
