Census Tract;Bus stops;Health center;Hospitals;Universities;Bus stations;Faculty;Supermarkets;Open Markets;% of artificial surface;Road density;Total.Area
1400901001;0;0;0;0;0;0;0;0;94,53500576;22,15417583;149663,6755
2104101010;0;0;0;0;0;0;0;0;100;56,44534574;42623,37517
4109106006;0;0;0;0;0;0;0;0;78,06655277;23,09591527;56949,27057
2906710031;0;0;0;0;0;0;0;0;100;17,57901371;95296,28825
4103201001;0;0;0;0;0;0;0;0;70,13545679;24,28257654;305168,4959
1402105026;2;0;0;0;0;0;0;0;82,58658007;13,54327902;531476,2716
1102302001;0;0;0;0;0;0;0;0;5,204734708;508,8407734;185610,9926
4109104047;0;0;0;0;0;0;0;0;100;23,97598666;29880,25995
401307025;0;0;0;0;0;0;0;0;100;42,3369482;59043,61792
4109102040;0;0;0;0;0;0;0;0;100;25,95276075;40091,80539
1102701026;0;0;0;0;0;0;0;0;100;25,2071295;68237,9671
408401001;2;1;0;0;0;0;0;0;0;0;27424666,88
1100401007;0;1;0;0;0;0;0;0;49,84940237;22,94714105;1105511,397
2105003001;0;0;0;0;0;0;0;0;99,63279828;29,79980244;210374,9059
2905401004;0;0;0;0;0;0;0;0;76,73023506;37,10203237;497648,4628
1100704001;6;1;0;0;0;0;2;0;2,299147107;101,1636765;141495779,3
2100202004;0;0;0;0;0;0;0;0;62,53427187;14,65003131;6467988,593
4109104017;0;0;0;0;0;0;0;0;100;26,0884949;64443,19356
2902503001;4;0;0;0;0;0;1;0;89,11006453;25,51692727;713621,7436
2106102002;1;0;0;0;0;0;0;0;2,822220104;132,8572996;10598043,36
1402102029;0;0;0;0;0;0;0;0;100;22,74924679;23108,07794
4106801001;0;0;0;0;0;1;0;0;0,100838423;918,4550039;143794821,7
2305801003;0;0;0;0;0;0;0;0;67,15920117;43,95897943;190516,3376
1814004008;0;1;0;0;0;0;0;0;3,00609991;249,8035902;3292532,556
2104108002;0;0;0;0;0;0;0;0;100;15,16763925;134089,4672
2904501001;0;1;0;0;0;0;0;0;51,57810055;84,72677599;152839,9193
4109102076;0;0;0;0;0;0;0;0;98,67378061;44,16545999;62011,49335
2906707090;0;0;0;0;0;0;0;0;68,27035728;34,92829869;298925,424
2104103001;0;1;0;1;0;0;0;0;13,07947815;11,21279576;42468435,35
4109102015;0;0;0;0;0;0;0;0;100;39,2488072;32572,30635
2906711002;0;0;0;0;0;0;0;0;62,45775777;54,73542592;215450,248
1406903002;0;0;0;0;0;0;0;0;100;22,69502296;107387,0709
1101204005;0;0;0;0;0;0;0;0;48,43005848;39,64444144;109408,0831
2906707049;0;0;0;0;0;0;0;0;99,99999958;43,65573771;48636,53616
4103402001;3;0;0;0;0;0;0;0;72,94343625;16,40198862;655861,5814
1102703001;0;0;0;0;0;0;0;0;77,95284008;16,61738846;292664,4951
4102101005;1;0;0;0;0;0;0;0;62,11938529;57,50705247;128450,9824
2305008003;0;0;0;0;0;0;0;0;100;50,92044187;41783,48818
1810201002;2;0;0;0;0;0;0;0;94,11351039;29,42397003;267463,3157
2102102004;1;1;0;0;0;0;1;0;3,985771754;90,07113919;78800750,91
2104403004;3;1;0;0;0;0;2;0;37,37787319;23,94539977;5542977,125
2300301003;0;1;0;0;0;0;0;0;0,268177844;309,8481947;22306206,35
1808707017;1;1;0;0;0;0;0;0;100;25,52035694;97492,13169
1100404003;0;0;0;0;0;0;0;0;100;26,41961779;89657,69757
2308601002;0;0;0;0;0;0;0;0;86,75770313;36,36502997;109017,3184
1801201005;1;1;0;0;0;0;0;0;0;0;35152463,18
4109104097;0;0;0;0;0;0;0;0;100,0000007;28,42035162;407672,8743
1401202002;0;0;0;0;0;0;0;0;1,832609742;58,2405443;17877502,87
2307901001;0;1;0;0;0;0;0;0;46,00902453;57,66105043;261478,7766
1103801012;0;0;0;0;1;0;1;0;55,17610161;35,84663871;113680,9867
1102704002;4;0;0;0;0;0;0;0;5,752540295;47,49420865;8321845,551
2105601001;1;0;0;0;0;0;0;0;0,315234079;361,5851773;132226962,7
4103403004;2;0;0;0;0;0;0;0;76,62763819;28,76445306;416986,4104
1801201002;0;0;0;0;0;0;0;0;0;0;96441,8547
1102701022;0;0;1;0;0;0;0;0;100;27,01935794;118127,7167
1102203008;0;0;0;0;0;0;0;0;72,64548445;26,87738987;337159,3572
2103801001;2;1;0;0;0;0;0;0;1,40684776;87,91278059;24518507,64
4104401004;2;0;0;0;0;0;0;0;47,94145574;35,16684338;960941,9839
1801601001;2;2;0;0;0;0;0;0;0,540911541;293,9669063;29398223,85
1808701005;0;0;0;0;0;0;0;0;100;34,39672282;54775,65662
2101001002;0;0;0;0;0;0;0;0;64,05136716;23,89231199;355288,6701
2301201004;4;0;0;0;0;0;0;0;1,057706646;89,28985099;101285102,5
1402102026;0;0;0;0;0;0;0;0;86,86061311;26,96839149;89804,87878
4103904005;1;1;0;0;0;0;0;0;0,015464341;6264,277985;124427750,7
2906707040;0;0;0;0;0;0;0;0;100;20,61706264;86708,76923
1403502001;0;0;0;0;0;0;0;0;99,98822046;19,21642463;96392,83037
4109104023;0;0;0;0;0;0;0;0;100;34,19864349;52386,37446
4109106042;0;0;0;0;0;0;0;0;100;21,52837559;34934,46411
4109102104;0;0;0;0;0;0;0;0;100;28,67103944;17075,56791
4108102006;1;0;0;0;0;0;0;0;99,56566229;41,0039872;240591,5189
2905601001;2;1;0;0;0;0;0;0;0;0;98268635,95
2905102005;0;0;0;0;0;0;0;0;100;49,84367203;79582,7519
1102304002;0;0;0;0;0;0;0;0;43,12177188;64,06822869;62249,96496
4103904001;1;0;0;0;0;0;0;0;100,0000016;24,15158969;148940,4247
2309203003;0;0;0;0;0;0;0;0;99,99999993;31,95153027;111440,8853
1812702001;1;0;0;0;0;0;0;0;100;35,00093174;149040,392
1102701011;0;1;0;0;0;0;0;0;100;24,34960977;55799,92045
1401401001;0;0;0;0;0;0;0;0;0,521613763;148,0050185;33794267,74
1102002023;0;0;0;0;0;0;0;0;99,999999;21,73388982;43966,65367
2905402002;0;0;0;0;0;0;0;0;77,92230402;49,63923533;200998,4943
2906706003;0;0;0;0;0;0;0;0;100;49,56866051;43269,64968
2305009005;2;0;0;0;0;0;0;0;0,679916572;428,8445672;23390444,59
4100402005;0;0;0;0;0;0;0;1;100;24,34257401;120580,7008
2908501001;1;1;0;0;0;0;0;0;0;0;10279874,51
1101208021;0;0;0;0;0;0;0;0;97,09637962;19,32711306;65703,38256
1402103002;0;0;0;0;0;0;0;0;100;33,40134378;86658,35719
2906702008;0;0;0;0;0;0;0;0;100;17,15827044;124451,7855
2906710001;0;0;0;0;0;0;0;0;99,99999638;16,29689476;189840,3277
2302803001;1;2;0;0;0;0;0;0;0,205612283;1205,724069;125009200,5
1810202003;4;2;0;0;0;0;0;0;0;0;27536491,55
2907401001;1;1;0;0;0;0;0;0;0;0;45465523,69
2990101015;4;0;0;0;0;0;0;0;100;21,7266094;193391,5176
406901005;1;0;0;0;0;0;0;0;58,03177779;75,56506383;84663,15179
2904201003;1;0;0;0;0;0;0;1;26,55988734;96,30185031;269311,2051
4109104068;0;0;0;0;0;0;0;0;100,0000007;29,10784851;186122,1722
2305008004;0;0;0;0;0;0;0;0;100;38,81066172;63352,03188
2105802001;1;0;0;0;0;0;0;0;66,30673774;28,21596222;524154,2249
407402001;0;0;0;0;0;0;0;0;0;0;43933426,62
4109105043;0;0;0;0;0;0;0;0;100;21,04687654;132579,0016
2906702015;0;0;0;0;0;0;0;0;100;27,46105427;102354,367
2904203001;0;0;0;1;0;0;0;0;91,00091522;36,76371298;45478,86077
2301501002;1;0;0;0;0;0;0;0;0;0;49310874,66
1403803005;0;1;0;0;1;0;0;0;100,000001;25,86044999;172554,9187
2906706018;0;0;0;0;0;0;0;0;100;24,05573302;22924,64642
4106801002;0;0;0;0;0;0;0;0;99,84251109;26,28510675;117088,9284
2302801001;1;0;0;0;0;0;0;0;100;42,96458059;85755,4265
1102003018;0;0;0;0;0;0;0;0;100,0000015;18,41083027;143092,6925
1101504007;0;0;0;0;0;0;0;0;75,09643759;45,48560729;231379,1991
4109102092;0;0;0;0;0;0;0;0;84,13993181;36,04813557;94967,654
1101210004;0;0;0;0;0;0;0;0;100;39,74548836;11208,27295
2305501003;0;0;0;0;0;0;0;0;100;25,99657529;207537,9515
2306003007;0;0;0;0;0;0;0;0;1,729786153;78,38573148;61470693,71
490201013;6;1;0;0;0;0;0;0;0,907431809;458,0767498;54082735,15
1808704001;0;0;0;0;0;0;0;0;100,0000005;43,18373419;63383,31611
4100404011;0;0;0;0;0;0;0;0;100;25,97238483;36777,27658
2905103003;0;0;0;0;0;0;0;0;74,13049196;14,98478717;7480598,472
1103801010;0;0;0;0;0;0;0;0;89,29708501;40,66357821;48043,41549
4105304001;0;0;0;0;0;0;0;0;100;23,71397432;81259,31467
2906902004;0;0;0;0;0;0;0;0;99,99999981;39,29088275;59920,9723
1101210019;0;0;0;0;0;0;0;0;100;13,19171985;81654,58681
1103501006;0;0;0;0;0;0;0;0;46,97811325;69,10351901;119874,4816
4100404004;1;0;0;0;0;0;0;0;100;23,61903027;180317,5516
2906706007;0;0;0;0;0;0;0;0;92,18426876;34,47682493;269002,2141
4109103020;0;0;0;0;0;0;0;0;100;41,37781608;97634,63546
1101208017;0;0;0;0;0;0;0;0;100;27,74939626;93443,55485
1808706005;0;0;0;0;0;0;0;0;100;27,93452568;98529,96282
4101602001;2;0;0;0;0;0;0;0;31,91112377;39,28274255;693230,7419
4109104111;0;0;0;0;0;0;0;0;100,0000085;47,6516194;130656,0721
1801301005;1;1;0;0;0;0;0;0;0;0;27557694,23
2903501002;2;2;0;0;0;0;0;0;0,256676961;219,1508452;102462434,4
4109102085;0;0;0;0;0;0;0;0;100;47,3478628;21004,88733
4109101002;0;0;0;0;0;0;0;0;100;15,00223773;48850,73399
490201022;0;0;0;0;0;0;0;0;100;33,81296415;100449,6111
4109102084;0;1;1;0;0;0;0;0;100;32,91720479;55532,74653
2104107004;0;0;0;0;0;0;0;0;100,0000002;22,9602754;323171,7415
1813401001;6;2;0;0;0;0;0;0;0,694224657;449,6779845;84211889,83
1103003002;0;1;0;0;0;0;0;0;100;32,60159534;108874,6714
1101209013;0;0;0;0;0;0;0;0;60,15232443;35,37837785;48677,42396
1810202001;2;0;0;0;0;0;0;0;88,7099645;28,20847177;143688,4578
2906709039;0;0;0;0;0;0;0;0;100;32,57500878;21245,83411
1100201002;0;0;0;0;0;0;0;0;51,72214529;27,85075067;145157,058
2104103002;0;0;0;0;0;0;2;0;100;22,36927114;157979,3506
2305001008;0;0;0;0;0;0;0;0;95,46607791;41,7405857;42212,88299
1402503001;2;1;0;0;0;0;0;0;1,34566015;109,95472;36571389,42
2906706013;0;0;0;0;0;0;0;0;100;37,53722479;34602,91856
2906702004;0;0;0;0;0;0;0;0;65,07840152;37,95350423;244230,0424
2906708007;0;1;0;0;0;0;0;0;100,0000005;36,25188468;129520,2856
1102601001;0;1;0;0;0;0;0;0;25,95931761;92,99413307;272455,6624
4109102036;0;0;0;0;0;0;0;0;100;38,44138514;18226,90178
2308401001;1;1;0;0;1;0;0;0;0,575256292;325,6108408;55264160,25
1812701001;0;0;0;0;0;0;0;0;32,39630555;19,78604898;694543,8443
4101901001;1;1;0;0;0;0;0;0;4,98488246;36,2958284;42959899,66
402901005;0;0;0;0;0;0;1;0;88,26944064;31,21777805;154506,7705
2906710045;0;0;0;0;0;0;0;0;99,99998955;59,58793209;7547,035411
4109103079;0;0;0;0;0;0;5;0;99,99999973;13,81386969;1905440,756
1808703031;0;2;0;0;0;0;0;0;17,87338468;102,8507374;422687,3966
1100404018;0;0;0;0;0;0;0;0;100;27,12781132;72041,35752
1102007015;0;0;0;0;0;0;0;0;100,0000011;31,18628356;273979,3401
2907901002;0;1;0;0;0;0;0;0;38,93292058;77,62801082;280246,2437
1102206007;0;0;2;0;0;0;0;0;100;24,43752157;109174,5023
2990101022;1;0;0;0;0;0;0;0;98,01942594;20,29968063;259635,6021
2906902014;0;0;0;0;0;0;0;0;100;36,3046147;23814,13833
2906901017;0;0;0;0;0;0;0;0;99,99999977;51,03411924;41893,73901
2300203002;0;0;0;0;0;0;0;0;100;33,64655894;87056,28404
1406602002;2;0;0;0;0;0;0;0;45,36524744;81,12248985;119278,298
1404002001;0;0;0;0;0;0;0;0;89,58976004;25,9956877;119821,1464
1817601001;0;1;0;0;0;0;0;0;0;0;14150744,97
1103205013;0;1;0;0;0;0;0;0;0,04329957;6441,190538;4312574,654
1103106024;2;0;0;0;0;0;0;0;15,10692771;41,96726192;3093310,082
1102001001;0;0;0;0;0;0;0;0;100;44,36759122;108154,3065
1808706018;0;0;0;0;0;0;0;0;100;45,37896105;19588,37849
2906707062;0;0;0;0;0;0;0;0;100;40,03317345;17100,72352
1102804005;0;0;0;0;0;0;0;0;59,25247897;47,89343604;207609,7199
2906707046;0;0;0;0;0;0;0;0;6,41147069;100,4263954;3639442,536
1103106002;2;0;0;0;0;0;0;0;100;28,38941546;47834,03026
4109106010;0;0;1;0;0;0;0;0;100;26,45975521;38460,65975
2990101005;2;0;0;0;0;0;0;0;100;29,16924954;38646,9872
409901003;0;1;0;0;0;0;0;0;15,07673862;80,38247302;583397,244
2301201002;0;0;0;0;0;0;0;0;28,13800291;94,88113909;146103,3645
1402101001;0;1;0;0;0;1;0;0;100;41,81617346;136119,3384
1810501003;4;2;0;0;0;0;0;0;0,046165157;1802,722422;308026280,5
2309503001;0;0;0;0;0;0;0;0;79,75805449;26,55181547;245987,1633
4104102001;1;0;0;0;0;0;0;0;99,62025628;23,3903737;243889,6399
4101701006;8;0;1;0;0;0;2;0;99,99999993;26,00421585;460334,2958
406701001;2;1;0;0;0;0;0;0;0;0;32387546,5
2906710055;0;0;0;0;0;0;0;0;100;36,79853548;19100,15108
1100402014;0;0;0;0;0;0;0;0;65,75588874;36,41222036;115546,8539
1103901002;0;0;0;0;0;0;0;0;80,14355148;62,84696076;37874,70995
406601008;9;0;0;0;0;0;0;0;4,950202253;148,5760658;4469490,548
4100404006;20;0;1;0;0;0;1;0;4,228680194;53,78312049;237184245,7
1103203004;1;0;0;0;0;0;0;0;63,24000829;16,45663726;532313,3743
1402110014;0;0;0;0;0;0;0;0;100;27,37426101;20818,27136
2900701010;5;0;0;0;0;0;0;0;51,89974589;7,643879874;9712503,407
2105001001;0;0;0;0;0;0;0;0;42,17082411;79,19237646;147078,4509
4109101024;1;0;0;0;0;0;0;0;100;39,99466976;52918,79933
4103901003;0;0;0;0;0;0;0;0;93,65000924;23,76332403;109091,9511
4106504003;0;0;0;0;0;0;0;0;43,48135919;13,97710516;485072,9097
2906707016;0;0;0;0;0;0;0;0;100;41,04632498;27730,96867
2105003002;0;0;0;0;0;0;0;0;52,00233625;52,43812521;303719,7297
401602001;0;1;0;0;0;0;0;0;0,662439686;241,4121991;66018997,65
1101208012;0;0;0;0;0;0;0;0;100;49,80618388;18957,32261
2906707026;0;0;0;0;0;0;0;0;88,10472959;36,02192098;30576,36026
2902503004;4;0;0;0;0;0;0;0;99,56831498;28,59691418;621711,8118
402901004;0;0;0;0;0;0;0;0;0;0;10837101,82
2901201002;0;0;0;0;0;0;0;1;67,89198173;53,90202953;84669,63495
4109104001;1;0;0;0;0;0;0;0;99,99999133;18,62377631;23166,4308
1808706012;0;0;0;0;0;0;0;0;100;49,25580735;52345,10558
4109104007;0;0;0;0;0;0;0;0;100;39,0775069;18163,33121
2906710034;0;0;0;0;0;0;0;0;100;36,44133025;69557,78521
2102501002;4;0;0;0;0;0;0;0;0,462988639;239,0474497;67148795,44
2901501008;0;0;0;0;0;0;0;0;100;28,47630767;55445,61892
2906901001;0;0;0;0;0;0;0;1;100;60,32706646;81509,25332
1802101006;6;0;0;0;0;0;0;0;99,99999794;30,46943957;151371,5399
2101002002;2;0;0;0;0;0;0;0;79,15421758;20,47505382;210343,0137
2301201005;0;2;0;0;0;0;0;0;0,042210433;1902,587024;57464881,46
407901001;2;0;0;0;1;0;0;0;69,03935869;60,68662681;253451,2741
2906902010;0;0;0;0;0;0;0;0;100;25,02249685;87724,39608
1804602002;6;1;0;0;0;0;0;0;0;0;103276943,3
4103901005;0;0;0;0;0;0;0;0;100;25,70331534;97543,98711
401307002;0;0;0;0;0;0;0;0;100;28,05467911;21012,15215
4109101038;0;0;0;0;0;0;0;0;100;25,9568101;71667,20264
1805301001;4;1;0;0;0;0;0;0;1,389412695;75,16664585;21864424,1
1402105005;0;0;0;0;0;0;0;0;100;24,43000522;75652,27775
2906710057;0;0;0;0;0;0;0;0;100;24,50321348;62818,79936
4109105011;1;0;0;0;0;0;0;0;100;30,00435714;15910,72784
4103803011;5;0;0;0;0;0;0;0;64,9284491;26,6147838;1157341,76
2305005002;0;0;0;0;0;0;0;0;100;23,62136536;77737,72432
4109106008;0;0;0;0;0;0;0;0;70,54296572;56,57746453;51272,14958
1807001001;6;1;0;0;0;0;0;0;0;0;8360866,664
2902401001;1;1;0;0;0;0;0;0;0;0;19752069,96
2305003004;0;0;0;0;0;0;0;0;100;40,58646166;16615,10686
1102008002;0;0;0;0;0;0;0;0;91,81061257;32,75681958;213260,7502
1402106034;0;0;0;0;0;0;0;0;35,98387158;46,70601534;161084,4536
1402102013;0;0;0;0;0;0;0;0;100;45,08930945;30808,34794
1102401001;0;0;0;0;0;0;0;0;1,639664548;306,5634072;3204071,365
1403701001;0;0;0;0;0;0;0;0;0;0;376317,8273
1101209010;0;0;0;0;0;0;0;0;100,0000015;40,68332154;21132,18443
2101801001;4;1;0;0;0;0;0;0;5,831937045;16,29938191;88812167,01
1401402001;1;1;0;0;0;0;0;0;0,856624952;106,3104193;69681353,81
1808707008;2;0;2;0;0;1;0;0;100;20,5983174;75380,24144
4106805003;0;0;0;0;0;0;0;0;54,82637627;23,78608648;452231,4906
2310101001;1;2;0;0;0;0;0;0;0;0;78442160,14
4109103006;0;0;0;0;0;0;0;0;100;12,81895312;70803,59223
2990101021;4;0;0;0;0;0;0;0;92,04903094;16,95579567;425748,8807
2907501006;0;1;0;0;0;0;0;0;56,30783813;43,22784944;583972,2582
1818701001;2;1;0;0;0;0;0;0;0;0;66838638,72
4105901014;1;0;0;0;0;0;0;0;100,0000029;25,31442899;129363,6457
1808706003;0;0;0;0;0;0;0;0;100;60,34531509;59755,66655
2305002006;1;0;0;0;0;0;0;0;99,99999974;40,33656827;48785,31667
2903802003;1;0;0;0;0;0;0;0;0;0;363267,6007
2906704005;0;0;0;0;0;0;0;0;100;44,50404016;27921,05988
2901202001;1;0;0;0;0;0;0;0;93,42038078;34,25325483;101344,8794
1101210009;2;0;0;0;0;0;0;0;99,99999849;11,58717529;111188,9369
401302006;0;0;0;0;0;0;0;0;100;30,63029277;89291,78677
1808702002;1;0;0;0;0;0;0;0;100;56,29547837;57826,30098
2906708004;0;0;0;0;0;0;0;0;100;51,63669819;28993,81388
4106504002;0;0;0;0;0;0;0;0;37,35651752;31,85655048;327910,7301
1808702041;0;0;0;0;0;0;0;0;100;47,86654593;36249,59834
2905901001;2;1;0;0;0;0;0;0;1,860631554;94,946515;19404102,27
2990101027;1;0;0;0;0;0;0;0;100;23,58895052;38271,0925
4109102013;0;0;0;0;0;0;0;0;100;42,04146102;22749,04928
2906710016;0;0;0;0;0;0;0;0;100;39,21217469;37848,11349
4105301001;0;0;0;0;0;0;0;0;100;20,52504019;65928,95628
1102007004;0;0;0;0;0;0;0;0;100;27,07153897;60530,64302
408801001;4;1;0;0;0;0;0;0;0,220492383;1381,536228;116612642,2
4109103024;2;0;0;0;0;0;0;0;99,99999786;29,79113419;141878,4187
4105401001;4;1;0;0;0;0;0;0;0;0;18085377,33
4109104081;0;1;0;0;0;0;0;0;97,23593849;27,50872855;59041,54134
1102002014;0;0;0;0;0;0;0;0;100;35,60054562;64420,30397
4105901009;11;0;0;0;0;0;0;0;8,995614624;65,28029719;8490396,112
2309201005;1;0;1;0;0;0;2;0;82,05908569;50,17843458;348726,4439
1401301006;0;1;0;0;0;0;0;0;25,85321427;53,43872513;582046,391
2904902001;0;0;0;0;0;0;0;0;0,562046957;318,5490175;15521294,97
1407301001;0;0;0;0;0;0;0;0;0,515819816;532,1328192;5798176,553
1813501001;2;0;0;0;0;0;0;0;13,9776;116,6216648;491690,2173
2305504002;0;0;0;0;0;0;0;0;100;33,02853956;70210,89109
2906707077;0;0;0;0;0;0;0;0;90,97871539;23,76472288;313001,8056
1403802002;0;0;0;0;0;0;0;0;45,40089739;31,71751179;526053,2901
2906708005;0;0;0;0;0;0;0;0;100;33,05240196;38469,72373
4106002001;0;0;0;0;0;0;0;0;100;30,56907932;146522,082
2309301001;0;0;0;0;0;0;0;0;80,75970552;39,98899264;62400,31329
1103106025;0;0;0;0;0;0;0;0;100,0000009;37,00380955;74509,03253
1101504004;0;0;0;0;0;0;0;0;100;30,92590412;107806,4126
4107501006;2;0;0;0;0;0;0;0;22,0107485;39,2195141;2399301,791
1102104001;2;1;0;0;0;0;0;0;0,58213801;154,0113036;38558077,4
1102002018;0;0;0;0;0;0;0;0;100;37,70539522;76582,8947
2107201002;1;0;0;0;0;0;0;0;100;26,1041708;93219,34453
2100601001;0;0;0;0;0;0;0;0;76,54809328;18,61504258;274714,6521
2901801002;0;1;0;0;0;0;0;0;0,191420855;859,0141119;106259151,1
2304301001;5;2;0;0;0;0;0;0;0;0;117484937,1
1402303001;0;1;0;0;0;0;0;0;0,112603215;885,9940565;105630381,6
1101209023;2;0;0;0;0;1;0;0;100;15,27439277;82153,4668
1808703001;1;0;0;1;0;0;0;0;100;35,36802757;93242,91394
409401001;1;1;0;0;0;0;0;0;0;0;39122644,62
2905101005;0;1;0;0;0;0;0;0;93,98669122;30,06471793;255953,741
2906901031;1;0;0;0;0;0;0;0;99,99999785;20,80543736;262235,6605
4109104084;0;0;0;0;0;0;0;0;100;27,7472921;28376,84163
4109101018;0;0;0;0;0;0;0;0;100;35,31086279;31361,88295
1102003014;0;0;0;0;0;0;0;0;100;24,23725708;35162,81818
2906708010;0;0;0;0;0;0;0;0;26,18531305;51,02969269;1089731,6
1816701001;6;2;0;0;0;0;0;0;2,395172935;83,3740666;21174828,46
4109103052;0;0;0;0;0;0;0;0;99,99999271;39,185717;46403,16685
490201014;0;1;1;0;0;0;0;0;6,099761921;98,0085356;11826718,27
1103304003;4;0;0;0;0;0;1;0;11,55313344;44,34201279;5263851,016
1101210016;0;0;0;0;0;0;0;0;18,59918456;65,83297113;25144,50636
1100402003;0;1;0;0;0;0;0;0;100;21,13952196;127468,7364
1800301003;13;1;0;0;0;0;0;0;2,608758748;65,82998734;60380423,58
1805601003;8;2;0;0;0;0;0;0;0,259243727;224,5561446;205721750,2
4109105056;0;0;0;0;0;0;0;0;100;33,03229193;84020,84526
1404903002;1;0;0;0;0;0;0;0;100;19,05831981;161139,1185
1101210010;0;0;0;0;0;0;0;0;0;0;35635,09718
1103203005;0;0;0;0;0;0;0;0;100;27,78215545;29311,36969
2906706032;0;0;0;0;0;0;0;0;69,18899805;38,45695062;122150,3566
1404102002;0;0;0;0;0;0;0;0;0,090431342;888,3655582;33369244,32
2905401013;0;0;0;0;0;0;0;0;100;22,44462562;48210,25209
2101601001;4;1;0;0;0;0;0;0;3,74480489;25,72901899;84049136,37
4109105015;0;2;0;0;0;0;0;0;99,99998953;37,83042882;117380,9549
1101502006;0;0;0;0;0;0;0;0;100;38,09240848;55128,90733
1811501001;6;2;0;0;0;0;0;0;5,347979191;85,1610996;13109020,71
2906706031;0;0;0;0;0;0;0;0;100;30,5984221;65100,33904
1101204001;0;0;0;0;0;0;0;0;100;45,0166139;20760,69344
1103101010;0;0;0;0;0;0;0;0;100;40,66062141;38933,55265
1101501007;0;0;0;0;0;0;0;0;86,09979718;18,69929164;549441,9149
1102005008;0;0;0;0;0;0;0;0;100;19,48704132;51819,67467
1100601005;0;0;0;0;0;0;0;0;76,23887051;37,54954806;37474,51424
1802701002;1;1;0;0;0;0;0;0;16,12165627;15,18240296;2846826,298
1400703003;0;0;0;0;0;0;0;0;89,81871824;27,05025415;166952,6383
2308702002;0;0;0;0;0;0;0;0;100;28,61679553;55176,69409
1403801002;0;0;0;0;0;0;0;0;100;25,84028733;56182,5317
2900101001;1;0;0;0;0;0;0;0;96,93820732;21,82290863;179161,3613
1812205002;3;1;0;0;0;0;0;0;0,356244467;447,8755599;67125528,69
1801101001;1;0;0;0;0;0;0;0;3,154774692;82,30279202;5886879,538
1402101016;0;0;0;0;0;0;0;0;37,39628755;29,74493909;519612,648
4105501003;0;0;0;0;0;0;0;0;23,53045298;32,23818306;728684,3148
4109105068;2;0;0;0;0;3;0;0;100;34,27728302;217002,1582
2309502002;0;0;0;0;0;0;0;0;92,46908053;28,49847305;226459,6759
4103805009;3;0;0;0;0;0;0;0;89,94943907;23,39829154;1042760,838
2901503002;0;0;0;0;0;0;0;0;100,0000005;34,41018991;117735,831
407301001;2;1;0;0;0;0;0;0;0,169121303;655,8944873;45445054,96
1102203009;0;0;0;0;0;0;0;0;100;15,51545201;44325,39898
2902601001;3;1;0;0;0;0;0;0;0;0;12112458,9
4105801003;1;0;0;0;0;0;2;0;77,6548738;35,14811277;195193,2799
2104101005;0;0;0;0;0;0;0;0;100;32,80011954;44731,5373
2906707029;0;0;0;0;0;0;0;0;11,0309176;126,1571295;1094344,385
1103106026;2;0;0;0;0;0;0;0;99,63732027;31,19948201;77930,09373
407601001;2;2;0;0;0;0;0;0;0,511127413;240,2862907;56433897,05
4102201001;1;0;0;0;0;0;0;0;0,454887314;206,5286491;125723264,8
1101208005;2;0;0;0;0;0;0;0;100;14,56437097;37609,72284
2104801001;1;1;0;0;0;0;0;0;0;0;9999134,327
1406902001;0;0;0;0;0;0;0;0;0,20147821;416,7553044;105195486,9
1404304001;0;0;0;0;0;0;0;0;1,186125212;43,65147782;240529887
4109505001;0;0;0;0;0;0;1;0;71,98509385;26,72611553;427054,0473
4101701003;16;0;1;0;0;2;2;0;29,28253908;34,16128434;10519804,03
4100602001;0;0;0;0;0;0;0;0;62,78368758;55,13709913;152856,3915
1819301004;7;1;0;0;0;0;0;0;9,066573952;129,0541382;3446097,169
2905101012;0;0;0;0;0;0;0;0;68,84825058;33,02250839;179187,8574
1100404017;2;0;1;0;0;0;0;0;54,0848964;18,70487811;2311389,25
1803301001;1;1;0;0;0;0;0;0;1,298562302;200,3133967;18017859,83
4109503007;0;0;0;0;0;0;0;0;87,47282177;24,34870878;236786,6703
1402102006;0;0;0;0;0;0;0;0;100;30,91186355;101058,0472
1103003001;0;0;0;0;0;0;0;0;100,0000041;26,49514393;95956,6813
4105301004;0;0;1;0;0;0;0;0;0,45559979;147,5480111;364988135,9
2305506003;0;0;0;0;0;0;0;0;100;34,41853148;79099,95829
2305003011;0;0;0;0;0;0;0;0;99,99999671;33,5295589;18620,37501
1405501003;0;0;0;0;0;0;0;1;100;30,79323325;52962,58679
1103205008;0;0;0;0;0;0;0;0;24,26906412;34,49185949;1178100,178
1406904002;2;0;0;0;0;0;0;0;100,0000013;19,51454641;163352,4358
2390401001;1;1;0;0;0;0;0;0;0;0;316335,0256
1102701009;0;0;0;0;0;0;0;0;100,0000002;20,18195754;95206,66533
4109702001;2;1;0;0;0;0;0;0;1,134956648;256,5797505;38819637,28
4106803002;0;0;0;0;0;0;1;0;43,43601139;65,1584641;265619,5659
2906901009;0;0;0;0;0;0;0;0;100;43,89031745;18233,98262
1808702044;2;0;0;0;0;0;0;0;94,14826128;37,61408261;233318,6476
1814004005;0;0;0;0;0;0;0;0;100;37,11850896;63365,49273
2902001001;2;0;0;0;0;0;0;0;7,679224833;89,12934059;3512711,282
2308601004;0;0;0;0;1;0;0;0;26,34278152;105,2806697;94195,81063
