Census Tract;Service area overall;Service area (pop-accounted);Total area;Portion overall;Portion pop-accounted
4102002003;0,186010924;0,181029478;0,186010924;100;97,32196042
4102002004;95,42586547;1,78719829;228,2552719;41,80664248;0,782982261
4102002005;0,112777575;0,112777575;0,112777575;100;100
4102101001;0,113043076;0,113043076;0,113043076;100;100
4102101002;0,139469029;0,139469029;0,139469029;100;100
4102101003;1,455038208;0,190042729;1,459477857;99,69580568;13,02128209
4102101004;0,145333376;0,122562859;0,145333376;100;84,33221772
4102101005;0,128450982;0,062477906;0,128450982;100;48,63949222
4102101006;0,13040466;0,087186353;0,13040466;100;66,858311
4102102001;0,054023385;0,050889182;0,054023385;100;94,19843297
4102102002;0,173430116;0,172116263;2,366975753;7,327076166;7,27156849
4102102003;0,225341577;0,129100454;0,991858171;22,71913297;13,01601959
4102102004;0,662274765;0,39546206;0,709694451;93,31829554;55,72286202
4102102005;0,024186019;0,024186019;0,024186019;100;100
4102102006;0,019020298;0,015299756;0,753110115;2,525566663;2,031543067
4102102007;2,894800337;0,082001936;2,894800337;100;2,832732032
4102103001;0,582630401;0,200406745;0,643602352;90,52645618;31,13828664
4102103002;0,343146782;0,166063302;0,74294166;46,18758105;22,35213225
4102104001;0,061576601;0,061576603;0,120236467;51,21291609;51,21291795
4102104002;0,130672953;0,12351463;0,246402433;53,03233059;50,12719579
4102201001;0,139129782;0;125,7232648;0,110663514;0
4102302001;1,514696047;0,145146256;107,0034584;1,415558029;0,135646322
4102401001;0,108124686;0,108124686;0,108124686;100;100
4102401002;0,071817839;0,071817839;0,071817839;100;100
4102402001;0,078807545;0,078807545;0,078807545;100;100
4102402002;0,142416535;0,091534142;0,142416535;100;64,27213147
4102403001;0,065584901;0,053345434;0,065584901;100;81,33798097
4102403002;0,044572904;0,044572904;0,044572904;100;100
4102404001;0,33802636;0,317852611;0,33802636;100;94,03190073
4102404002;0,100795923;0,100795923;0,100795923;100;100
4102404003;0,113688249;0,113688249;0,113688249;100;100
4102404004;0,087280954;0,048799492;0,087280954;100;55,91081457
4102404005;0,050040358;0,043351266;0,050040358;100;86,63260409
4102404006;0,248687787;0,222757035;0,248781838;99,96219535;89,53910653
4102404007;0,152060204;0,152060204;0,152060204;100;100
4102405001;0,146625908;0,146625908;0,146625908;100;100
4102405002;0,102897055;0,102897055;0,102897055;100;100
4102405003;0,221613298;0,221613298;0,221613298;100;100
4102405004;0,235207379;0,235207379;0,235207379;100;100
4102406002;126,9833689;6,651141674;795,8895961;15,95489745;0,83568647
4102406003;32,69095832;5,53461229;78,47109148;41,65987462;7,053058885
4102501001;1,728225502;0,448942762;1,728225502;100;25,97709392
4102502001;4,291023219;0,737454824;4,291023219;100;17,18599006
4102601001;27,37992202;0,099641178;43,90588462;62,36048369;0,226942649
4102601002;0,340818474;0,016252109;8,296805265;4,107827814;0,195883934
4102602001;0,182761725;0,115031327;0,372113984;49,11444686;30,9129276
4102602002;0,137848635;0,056421047;0,310788674;44,3544589;18,1541515
4102702002;0,382138607;0;323,0459581;0,118292335;0
4102801001;0,318012496;0,172704441;2,057695235;15,45479092;8,39310109
4102901002;0,009600849;0,009600849;0,149318142;6,429793834;6,429793979
4102901003;0,138222423;0,138222425;0,366986343;37,66418706;37,66418773
4102901004;0,039862379;0,039862381;0,253074322;15,75125386;15,75125482
4102901005;0,086086118;0,086086126;0,108064748;79,66160992;79,66161714
4102901007;0,059805847;0,059805852;0,228391574;26,18566255;26,18566494
4102901010;0,14681057;0,142966445;0,354654589;41,39536723;40,31146067
4103001001;6,603885404;0,603165671;16,24404774;40,65418614;3,713148848
4103101001;0,5549141;0;258,3889;0,214759264;0
4103201001;0,105319397;0,090272034;0,305168496;34,51188395;29,58104633
4103201003;0,000459197;0,000459198;0,163714824;0,280485994;0,280486367
4103202001;0,091975599;0,091975593;0,132404069;69,46584019;69,46583585
4103202002;4,752115628;0,285333759;356,6912449;1,332277059;0,079994607
4103301001;0,158457297;0,151979107;0,245787393;64,4692535;61,83356508
4103301002;0,06632353;0,066323528;0,108271948;61,25643027;61,25642831
4103302001;0,014998987;0,014998987;0,090881536;16,50388814;16,50388802
4103303001;0,028218266;0,028218266;0,049840157;56,61753155;56,6175307
4103303002;0,090956791;0,080247238;0,177807211;51,15472581;45,13159958
4103304001;35,19957458;0,294942185;480,8696378;7,319982759;0,061335165
4103401001;0,114743258;0,114743258;0,114743258;100;100
4103401002;0,076086672;0,048094358;0,076086672;100;63,20996374
4103401003;0,090003068;0,090003068;0,090003068;100;100
4103401004;0,137463149;0,137463149;0,137463149;100;100
4103401005;3,368172388;0,370310759;3,368172388;100;10,99441229
4103401006;0,260581733;0,253165919;0,474068548;54,96709991;53,40280857
4103401007;0,413309852;0,156262294;0,413309852;100;37,80754166
4103401008;0,095072528;0,095072528;0,095072528;100;100
4103401009;0,482380195;0,436188033;0,579806633;83,19673618;75,22991432
4103402001;0,106939894;0,10693989;0,655861581;16,30525357;16,30525302
4103402002;0,019478375;0,019478371;52,5938066;0,037035491;0,037035484
4103403001;0,072577311;0,072577311;0,072577311;100;100
4103403002;0,14809717;0,14809717;0,14809717;100;100
4103403003;0,980887286;0,66256185;2,816032925;34,83223784;23,52819969
4103403004;0,348884648;0,270722016;0,41698641;83,66810995;64,92346258
4103501001;10,02513557;0,5441417;51,47205382;19,47685166;1,057159487
4103601001;91,23824596;1,03597605;91,23824596;100;1,13546248
4103601002;0,103487312;0,098894526;0,103487312;100;95,56198154
4103602001;0,074060313;0,074060313;0,074060313;100;100
4103602002;0,102539507;0,10152251;0,102539507;100;99,00819023
4103602003;0,1727137;0,1727137;0,1727137;100;100
4103801001;0,276207175;0,275357734;0,276207175;100;99,69246243
4103801002;0,162222939;0,054860633;0,162222939;100;33,81804885
4103801003;0,166956042;0,129833186;0,166956042;100;77,76489227
4103801004;0,156594623;0,155856187;0,156594623;100;99,52844091
4103801005;0,088219143;0,088219143;0,088219143;100;100
4103801006;0,278566575;0,275116414;0,278566575;100;98,76145903
4103802001;0,184648574;0,152261161;0,184648574;100;82,45997129
4103802002;0,152686164;0,152686164;0,152686164;100;100
4103802003;0,136445629;0,136445629;0,136445629;100;100
4103802004;0,191335895;0,191335895;0,191335895;100;100
4103802005;0,112431983;0,112431983;0,112431983;100;100
4103802006;0,057125499;0,057125499;0,057125499;100;100
4103802007;0,04234127;0,04234127;0,04234127;100;100
4103802008;0,223682727;0,223682727;0,223682727;100;100
4103802009;0,082306664;0,082306664;0,082306664;100;100
4103802010;0,246251759;0,246251759;0,246251759;100;100
4103803001;0,524094883;0,298964291;0,524094883;100;57,04392482
4103803002;0,195644312;0,195644312;0,195644312;100;100
4103803003;0,050384411;0,050384411;0,050384411;100;100
4103803004;0,17700122;0,17700122;0,17700122;100;100
4103803005;0,061497148;0,061497148;0,061497148;100;100
4103803006;0,66751792;0,597353856;0,66751792;100;89,48881198
4103803007;0,049513219;0,049513219;0,049513219;100;100
4103803008;0,071632398;0,068735456;0,071632398;100;95,95582232
4103803009;0,075039511;0,075039511;0,075039511;100;100
4103803010;0,171560128;0,171560128;0,171560128;100;100
4103803011;1,15734176;0,843738882;1,15734176;100;72,9031744
4103803012;0,126472611;0,119576497;0,126472611;100;94,54734588
4103803013;0,339507765;0,311904928;0,339507765;100;91,86974776
4103803014;0,224171937;0,223388007;0,224171937;100;99,65029946
4103804001;0,071237272;0,071237272;0,071237272;100;100
4103804002;0,392268671;0,3901846;0,392268671;100;99,46871336
4103804003;0,036661456;0,036661456;0,036661456;100;100
4103804004;0,37183281;0,357962249;0,37183281;100;96,26967802
4103804005;0,369698401;0,29008155;0,369698401;100;78,46437788
4103804006;0,671061755;0,322689208;0,671061755;100;48,08636538
4103804007;0,322167047;0,321195235;0,322167047;100;99,69835133
4103804008;0,182382438;0,158709647;0,182382438;100;87,0202461
4103804009;0,332203276;0,332203276;0,332203276;100;100
4103804010;0,108242883;0,106787408;0,108242883;100;98,65536185
4103804011;0,882069719;0,806218513;0,882069719;100;91,40076975
4103804012;0,143410122;0,136584079;0,143410122;100;95,24019425
4103804013;0,069191198;0,069191198;0,069191198;100;100
4103804014;0,303464629;0,231683081;0,303464629;100;76,34599187
4103805001;0,037997349;0,037997349;0,037997349;100;100
4103805002;1,429582158;0,228269898;19,10388998;7,483199285;1,194887001
4103805003;0,235918332;0,235918332;0,235918332;100;100
4103805004;0,081323238;0,081168006;0,081323238;100;99,80911746
4103805005;0,038698073;0,038698073;0,038698073;100;100
4103805006;17,27102029;1,651044897;80,28241284;21,51283161;2,056546183
4103805007;0,343039185;0,319016476;0,343039185;100;92,99709461
4103805008;0,335919285;0,335919285;0,335919285;100;100
4103805009;1,042760838;0,894455382;1,042760838;100;85,77761552
4103805010;0,104880862;0,073682098;0,104880862;100;70,25313895
4103805011;0,029472346;0,029472346;0,029472346;100;100
4103805012;0,902918343;0,834355956;0,902918343;100;92,40657943
4103805013;0,091333743;0,091333743;0,091333743;100;100
4103805014;40,73192223;6,65444518;45,99927482;88,54905298;14,46641323
4103805015;1,325208192;1,272096453;1,325208192;100;95,99219659
4103901001;0,092614445;0,092614445;0,092614445;100;100
4103901002;0,072283426;0,072283426;0,072283426;100;100
4103901003;0,109091951;0,109091951;0,109091951;100;100
4103901004;0,089251744;0,062324505;0,089251744;100;69,83001373
4103901005;0,097543987;0,097543987;0,097543987;100;100
4103901006;0,137613865;0,137613856;0,178407573;77,1345424;77,13453724
4103901007;0,353100602;0,133004513;0,353100602;100;37,66759747
4103901008;0,095986705;0,095986709;0,132317496;72,54271566;72,54271887
4103902001;0,065817205;0,065817205;0,065817205;100;100
4103902002;0,101859317;0,101859317;0,101859317;100;100
4103902003;0,121401125;0,121401125;0,121401125;100;100
4103902004;0,153713198;0,153713197;0,202391674;75,94838029;75,94838001
4103903001;0,098018131;0,098018131;0,098018131;100;100
4103903002;0,071323971;0,071323971;0,071323971;100;100
4103903003;0,159002635;0,159002635;0,159002635;100;100
4103903004;0,112393317;0,112393317;0,112393317;100;100
4103903005;0,031777488;0,031777488;0,031777488;100;100
4103903006;0,266765168;0,266765168;0,266765168;100;100
4103904001;0,148940425;0,148940425;0,148940425;100;100
4103904002;0,105629633;0,105629633;0,105629633;100;100
4103904003;11,84520752;0,586572273;293,1140442;4,041160006;0,200117423
4103904004;93,81630985;1,926182653;558,085867;16,81037191;0,345140912
4103904005;61,44200049;1,654885567;124,4277507;49,37966022;1,329997173
4103904006;0,107611996;0,107611996;0,107611996;100;100
4103905001;0,075923212;0,072450602;0,075923212;100;95,42615568
4103905002;0,230241241;0,14705259;0,230241241;100;63,86891837
4103905003;0,132659964;0,125498071;0,132659964;100;94,60131503
4104001002;0,874701768;0,665444054;11,02646951;7,93274554;6,034969342
4104001003;0,644884533;0;11,27514574;5,719522813;0
4104101001;0,81191603;0,526810844;0,837547099;96,93974601;62,89925006
4104101002;0,484244792;0,318971596;0,484244792;100;65,86990738
4104102001;0,24388964;0,24388964;0,24388964;100;100
4104102002;0,148716308;0,148716308;0,148716308;100;100
4104103001;0,234255272;0,194588145;0,234255272;100;83,06670874
4104103002;52,8770808;0,747251613;186,6466897;28,33003944;0,40035621
4104104001;1,282036408;0,414899394;1,358096053;94,39953862;30,55007728
4104203002;3,542725797;0;107,542779;3,294247955;0
4104301001;2,513832439;0,304503221;45,09602839;5,574398742;0,675232901
4104401001;2,088935863;0,406766694;6,06735125;34,42912363;6,704188977
4104401002;0,549363504;0,549363508;0,554555489;99,06375727;99,06375803
4104401003;0,215679217;0,215679222;0,600904375;35,89243574;35,89243664
4104401004;0,960941984;0,738772169;0,960941984;100;76,87999709
4104501001;5,629046298;0,010462053;129,2254548;4,355988771;0,008095969
4104601001;0,250386144;0,237596377;0,250386144;100;94,89198266
4104602001;10,64318911;0,722436313;50,71514769;20,98621338;1,424498095
4104701005;0,050431236;0,047911599;0,911640732;5,531919977;5,255535086
4104801001;0,722195998;0;274,8457135;0,262764148;0
4104901001;49,68567866;2,556104057;225,6605031;22,01788881;1,132721067
4104901002;0,179416401;0,176244365;0,179416401;100;98,23202514
4104901003;0,337628483;0,324525089;0,356091289;94,81514813;91,13536292
4104901004;0,281710271;0,194824608;0,281710271;100;69,15779361
4104901005;0,144531299;0,143925423;0,380059736;38,02857422;37,86915823
4105001001;1,026905498;0,136125119;4,906582814;20,92913819;2,774336519
4105002001;1,660258201;0,113274253;23,34133925;7,112951761;0,485294573
4105003001;7,003843529;0,955627384;14,47318432;48,391863;6,602744516
4105101001;13,61570613;0,60055241;13,61570613;100;4,410732758
4105101002;42,37802565;0,776295706;44,03967726;96,22692146;1,76271888
4105201001;1,454249615;0,319422549;17,33664263;8,388300124;1,842470633
4105201002;0,244071323;0,225597099;0,422043021;57,83091077;53,45357885
4105301001;0,029004286;0,029004289;0,065928956;43,9932429;43,99324795
4105301002;0,154447946;0,147019919;0,697854812;22,13181638;21,06740779
4105301003;0,073661297;0,073661303;0,180235926;40,86937556;40,86937857
4105301004;18,11371037;0,175997349;364,9881359;4,96282169;0,048220019
4105302001;0,193908627;0,155657701;1,161329015;16,69713099;13,40341102
4105302002;0,032679355;0,032679353;0,10102269;32,34852929;32,34852771
4105302003;3,2189E-06;3,21882E-06;0,251824943;0,001278228;0,001278196
4105303001;0,077219938;0,077219935;0,314329619;24,56654826;24,56654758
4105303002;0,040797243;0,040797246;0,598180145;6,820226869;6,820227331
4105304001;0,007787383;0,007787382;0,081259315;9,58337284;9,583372012
4105304002;0,030645277;0,030645273;0,491221291;6,238588807;6,238588051
4105401001;10,16396225;0,627303847;18,08537733;56,19989046;3,468569307
4105601001;0,054450661;0,05445066;0,162365209;33,53591649;33,53591591
4105601002;0,256389001;0,147540754;0,724423387;35,39214853;20,36664705
4105601003;0,024460193;0,024460193;0,377775763;6,474791503;6,474791444
4105601004;1,913904658;0,30634007;41,71199038;4,588380081;0,734417291
4105801001;0,105585206;0,095811576;0,105585206;100;90,74337102
4105801002;0,059486854;0,059486854;0,059486854;100;100
4105801003;0,19519328;0,186530717;0,19519328;100;95,56205876
4105802001;0,133145911;0,133145911;0,133145911;100;100
4105802002;0,117931503;0,117931503;0,117931503;100;100
4105802003;0,206255974;0,168022223;0,206255974;100;81,46296073
4105802004;0,159312406;0,159312406;0,159312406;100;100
4105802005;0,187918768;0,187918768;0,187918768;100;100
4105803001;0,364243335;0,356604827;0,364243335;100;97,90291058
4105803002;66,97918302;5,281801384;67,67165981;98,97671078;7,805041873
4105803003;0,149739376;0,149739376;0,149739376;100;100
4105803004;0,414593005;0,340180558;0,414593005;100;82,05168767
4105901001;0,616295734;0,583070458;0,616295734;100;94,60887452
4105901002;0,540633692;0,430682981;0,698161363;77,43678197;61,68817182
4105901003;0,159056213;0,154406132;0,159056213;100;97,07645422
4105901004;0,118947002;0,118947002;0,118947002;100;100
4105901005;0,061824895;0,061824895;0,061824895;100;100
4105901006;0,124291765;0,124291765;0,124291765;100;100
4105901007;0,022372109;0,022372109;0,022372109;100;100
4105901008;0,60020774;0,60020774;0,60020774;100;100
4105901009;8,415489992;2,119937097;8,490396112;99,11775471;24,96864774
4105901010;0,281691012;0,279347735;0,281691012;100;99,16813896
4105901011;1,90652894;1,171143872;1,90652894;100;61,42806685
4105901012;0,101781507;0,101781507;0,101781507;100;100
4105901013;0,06429852;0,06429852;0,06429852;100;100
4105901014;0,129363646;0,129363646;0,129363646;100;100
4105901015;0,044810428;0,044810428;0,044810428;100;100
4105901016;1,926122379;1,284646325;1,926122379;100;66,69598664
4105901017;0,424383647;0,37616589;0,968730656;43,80821897;38,83080272
4105901018;0,941649956;0,615128606;0,943581386;99,79530861;65,19083734
4105901019;0,034823973;0,034823973;0,034823973;100;100
4105901020;0,233846607;0,233846607;0,233846607;100;100
4105901021;0,194960879;0,194960879;0,194960879;100;100
4106001001;59,93013062;0,821023757;375,9599013;15,94056452;0,218380672
4106001002;0,101521314;0,068087042;0,148406872;68,40742128;45,87863165
4106001003;0,313973938;0,277803032;0,449836879;69,79728706;61,75639329
4106002002;0,523915331;0,419690129;0,596836367;87,78207232;70,31912795
4106003002;0,003074839;0,003074839;0,154022541;1,996356384;1,996356674
4106003003;0,067959258;0,065066661;0,162067808;41,93260773;40,14780077
4106003004;0,000731968;0,000731968;0,092064373;0,795061004;0,795061597
4106003005;0,064867064;0,037058289;0,19388177;33,45702079;19,1138593
4106003006;0,198531113;0,196305857;0,37523824;52,90801726;52,31499252
4106101001;1,391244013;0,322883046;12,10722267;11,49102524;2,666863032
4106101002;1,037273803;0,24017591;12,71310825;8,159088892;1,88919897
4106301001;0,194951207;0,194951207;0,194951207;100;100
4106301002;42,56651963;0,840556372;42,56651963;100;1,974688978
4106401001;0,483820668;0,444092888;0,483820668;100;91,7887387
4106401002;0,069596248;0,058278197;0,069596248;100;83,73755649
4106402001;3,138528189;0,124481671;3,138528189;100;3,966243532
4106402002;1,372207688;0,078872393;1,372207688;100;5,747846572
4106402003;1,157623884;0,405067221;1,157623884;100;34,99126331
4106403001;110,5435065;1,160093871;110,5435065;100;1,049445515
4106501001;0,109318433;0,087659458;0,319043958;34,26437947;27,47566791
4106501002;0,000749244;0,000749244;0,390976748;0,191633972;0,191634011
4106501003;0,403215989;0,192830828;0,467820003;86,19041206;41,21902157
4106501004;0,207309181;0,096068581;0,352217987;58,85820386;27,27531927
4106502003;0,075653494;0,075522939;0,266203911;28,41937719;28,37033407
4106502004;0,003759503;0,001868593;0,198012724;1,898617046;0,943673313
4106502005;0,462435206;0,399066274;0,462484324;99,98937964;86,28752435
4106503003;0,114460834;0,086936408;0,220166712;51,98825602;39,48662656
4106504001;0,013375137;0,013375138;0,080289725;16,65859064;16,6585928
4106504002;0,072225678;0,072225675;0,32791073;22,02601847;22,02601755
4106504003;0,128745812;0,101143757;0,48507291;26,54153829;20,85124839
4106504004;0,052090689;0,052090688;0,389813472;13,36297823;13,36297791
4106505001;168,7272811;3,402778861;426,0191712;39,60556063;0,798738435
4106601001;3,601400192;0,402070232;28,15603141;12,7908658;1,428007471
4106602001;0,066318593;0;35,22112468;0,188292094;0
4106801001;3,28944939;0,052780751;143,7948217;2,287599337;0,0367056
4106802001;5,926985365;0,116050343;189,1950326;3,132738362;0,061339001
4106802002;0,170258261;0,095776379;0,323728287;52,59295134;29,58542161
4106804001;2,321438809;0,086522813;255,9360884;0,907038481;0,033806414
4106804002;0,404663488;0,393566546;0,87973981;45,99808761;44,73669851
4106805001;0,185835207;0,143184079;0,977983357;19,00187831;14,64074805
4106805002;0,152904893;0,152904893;0,436150936;35,05779329;35,05779314
4106805003;0,059165698;0,057124859;0,452231491;13,08305566;12,63177381
4106901001;0,086879871;0,086879871;0,086879871;100;100
4106901002;0,102594807;0,102594807;0,102594807;100;100
4106901003;0,155592764;0,155592764;0,155592764;100;100
4106901004;0,219728258;0,219728258;0,219728258;100;100
4106901005;0,128548087;0,125485213;0,128548087;100;97,61733275
4106902001;0,098976878;0,098976878;0,098976878;100;100
4106902002;0,169790733;0,169790733;0,169790733;100;100
4106902003;0,045027096;0,045027096;0,045027096;100;100
4106902004;0,169703472;0,168018494;0,169703472;100;99,00710489
4106902005;17,53283317;0,307641247;40,06293164;43,76323062;0,767894996
4106902006;0,23110428;0,23110428;0,23110428;100;100
4106903001;0,105457588;0,105457588;0,105457588;100;100
4106903002;0,081827131;0,081827131;0,081827131;100;100
4106903003;0,5560767;0,1891382;0,5560767;100;34,01296977
4106903004;0,230120539;0,180721393;0,230120539;100;78,53336075
4106903005;0,187387351;0,068162504;0,187387351;100;36,37518963
4106903006;0,266404774;0,173234206;0,266404774;100;65,02669004
4106904001;0,361790661;0,335583465;0,361790661;100;92,75625412
4106904002;0,0792622;0,079262201;0,0792622;100;100
4106904003;46,89075804;1,419292117;65,64601603;71,42970872;2,162038464
4106904004;0,345356768;0,201236194;0,345356768;100;58,26907496
4106904005;0,236563748;0,112122067;0,236563748;100;47,39613232
4107001001;5,011223797;1,758346185;5,470454489;91,60525523;32,1425978
4107001002;6,703776208;2,379213552;7,544607311;88,85520389;31,53528678
4107101001;26,81305423;0,157103276;108,137541;24,79532453;0,145280977
4107101002;0,055773168;0,055773169;0,246767523;22,60150267;22,60150296
4107102002;0,095294355;0,017482998;0,227208121;41,94143868;7,694706395
4107103001;0,042487334;0,039922975;0,246446437;17,2399873;16,19945333
4107201001;0,166012343;0,00812205;59,35132106;0,279711285;0,0136847
4107201002;0,124266995;0,061705197;0,359606163;34,55641412;17,15910443
4107201003;0,119225379;0,018718251;0,920660939;12,94997694;2,033131882
4107301002;0,854021032;0;314,2004751;0,271807683;0
4107501001;1,687082081;1,09715551;2,002710246;84,23994858;54,78353706
4107501002;0,314082644;0,314082644;0,314082644;100;100
4107501003;0,290315179;0,224655386;0,290315179;100;77,38327272
4107501004;0,886734863;0,254656124;0,886734863;100;28,71840663
4107501005;0,141567809;0,141567809;0,141567809;100;100
4107501006;0,927438696;0,590489998;2,399301791;38,6545244;24,61090974
4107501007;24,57787079;0,569937775;39,96534732;61,49795369;1,426079874
4107701002;0,003177337;0,003177337;0,073671537;4,312841804;4,312841455
4107701003;0,003947019;0;0,102644254;3,845338703;0
4107702001;0,02733368;0,027333682;0,12985706;21,04905181;21,04905349
4107702002;0,185380678;0,185298542;0,292871245;63,29767129;63,26962609
4107702003;0,105063125;0,067158494;0,13391023;78,4578783;50,15187739
4107702004;0,066877944;0,03911588;0,122145277;54,75278767;32,02406242
4107703002;1,787871033;0,02694652;188,6717;0,947609542;0,014282227
4107802002;2,189519508;0;153,6586111;1,424924703;0
4107901001;0,035943831;0,035943827;0,342412586;10,49722836;10,49722723
4107901002;0,071973654;0,071973655;0,300061887;23,98626986;23,98627003
4107901003;0,020525946;0,012000296;373,93245;0,005489212;0,003209215
4107901004;0,020849226;0,020849224;0,204904182;10,17511006;10,17510897
4107901006;0,133755067;0,133681928;0,173814616;76,95271507;76,91063655
4108101001;0,456726964;0,412868686;0,456726964;100;90,39726542
4108101002;0,214516872;0,202363237;0,214516872;100;94,33441537
4108101003;0,257935147;0,247255134;0,257935147;100;95,85941945
4108102001;0,267285498;0,198421586;0,267285498;100;74,23582176
4108102002;0,122758792;0,122758792;0,122758792;100;100
4108102003;0,252672574;0,252672574;0,252672574;100;100
4108102004;0,069599136;0,069599136;0,069599136;100;100
4108102005;0,125768667;0,125732626;0,125768667;100;99,97134326
4108102006;0,240591519;0,23692688;0,240591519;100;98,47682125
4108102007;0,032017759;0,032017759;0,032017759;100;100
4108102008;0,040343408;0,040343408;0,040343408;100;100
4108102009;0,519247775;0,324324799;0,519247775;100;62,46050808
4108102010;0,164240896;0,163662507;0,164240896;100;99,64784115
4108102011;0,15087346;0,15087346;0,15087346;100;100
4108102012;136,4614116;6,777386815;136,4614116;100;4,966522577
4108102013;0,107854634;0,107709165;0,107854634;100;99,86512552
4108102014;0,116306082;0,088864998;0,116306082;100;76,40614864
4108201001;12,84805838;0,250965901;76,15982463;16,8698634;0,329525314
4108301001;0,513222875;0;76,60560244;0,669954753;0
4108401001;1,024294508;0,382513089;11,7268493;8,734609634;3,261857294
4108402001;0,393304999;0,045307697;9,072041896;4,335352541;0,499421163
4108501002;14,13577558;0;57,25282635;24,69009214;0
4108601001;0,130405319;0,122196729;0,130405319;100;93,70532523
4108601002;0,213209162;0,213209163;0,215421386;98,97307135;98,97307146
4108601003;0,927345912;0,091227082;0,928432;99,88301905;9,825930356
4108602001;0,723594641;0,433672056;1,395729427;51,8434753;31,07135577
4108603001;0,079743777;0,079743777;0,079743777;100;100
4108603002;0,276172974;0,209198875;0,568630102;48,56812424;36,78997552
4108603003;0,06576775;0,06576775;0,06576775;100;100
4108603004;0,045427283;0,045427283;0,045427283;100;100
4108603005;0,373466861;0,31390689;0,458094854;81,52609845;68,52443055
4108604001;0,091741432;0,091741432;0,091741432;100;100
4108604002;0,079482585;0,079245236;0,079482585;100;99,70138276
4108604003;0,028805964;0,028805964;0,028805964;100;100
4108604004;0,003716361;0,003716361;0,003716361;100;99,99999999
4108604005;0,021998097;0,021998097;0,021998097;100;100
4108701001;0,22038059;0,220380589;0,222477345;99,05754222;99,05754197
4108701002;0,295871685;0,278230485;0,295871685;100;94,03755049
4108701003;0,653113533;0,580965283;0,668110323;97,75534221;86,95648951
4108701004;0,140072714;0,101288162;0,172392763;81,25208485;58,75430037
4108702001;0,14110862;0,061887942;0,30532111;46,21646363;20,269788
4108702003;17,57058273;2,060647611;133,7187134;13,13995797;1,541031587
4108801001;16,79390612;0,451893901;44,95628663;37,35607938;1,005185114
4108901001;1,420551764;0,523416049;3,685125327;38,54826195;14,20348027
4108902001;4,322879235;0,307462864;4,425971619;97,67074006;6,94678798
4108902002;0,084372093;0,084372096;0,095548891;88,30253486;88,30253761
4108902003;0,058656682;0,058656682;0,17704754;33,13046998;33,13046992
4109101001;0,058316121;0,058316121;0,058316121;100;100
4109101002;0,048850734;0,048850734;0,048850734;100;100
4109101003;0,028793763;0,028793763;0,028793763;100;100
4109101004;0,054560467;0,054560467;0,054560467;100;100
4109101005;0,047158032;0,047158032;0,047158032;100;100
4109101006;0,068886479;0,068886479;0,068886479;100;100
4109101007;0,1118596;0,1118596;0,1118596;100;100
4109101008;0,044506386;0,044506386;0,044506386;100;100
4109101009;0,032859701;0,032859701;0,032859701;100;100
4109101010;0,161721148;0,146463045;0,161721148;100;90,5651778
4109101011;0,056206629;0,056206629;0,056206629;100;100
4109101012;0,050016235;0,050016235;0,050016235;100;100
4109101013;0,067474477;0,058575518;0,067474477;100;86,8113699
4109101014;0,201147016;0,189653965;0,201147016;100;94,28624341
4109101015;0,054143924;0,054143924;0,054143924;100;100
4109101016;0,046095526;0,046095526;0,046095526;100;100
4109101017;0,071904783;0,071904783;0,071904783;100;100
4109101018;0,031361883;0,031361883;0,031361883;100;100
4109101019;0,031883697;0,031883697;0,031883697;100;100
4109101020;0,032129632;0,032129632;0,032129632;100;100
4109101021;0,040539533;0,040539533;0,040539533;100;100
4109101022;0,056059843;0,056059843;0,056059843;100;100
4109101023;0,092178904;0,092178904;0,092178904;100;100
4109101024;0,052918799;0,052918799;0,052918799;100;100
4109101025;0,093423437;0,093423437;0,093423437;100;100
4109101027;0,233250745;0,203535894;0,233250745;100;87,26055468
4109101028;0,040489785;0,040489785;0,040489785;100;100
4109101029;0,08875604;0,08875604;0,08875604;100;100
4109101030;0,037159435;0,037159435;0,037159435;100;100
4109101031;0,029730991;0,029730991;0,029730991;100;100
4109101032;0,059071745;0,059071745;0,059071745;100;100
4109101033;0,04731114;0,04731114;0,04731114;100;100
4109101034;0,055883709;0,055883709;0,055883709;100;100
4109101035;0,131444836;0,131444836;0,131444836;100;100
4109101036;0,08438762;0,08438762;0,08438762;100;100
4109101037;0,238678312;0,238678312;0,238678312;100;100
4109101038;0,071667203;0,071667203;0,071667203;100;100
4109101039;0,0800027;0,0800027;0,0800027;100;100
4109101040;0,126020769;0,126020769;0,126020769;100;100
4109101041;0,089412982;0,089412982;0,089412982;100;100
4109101042;0,077238312;0,077238312;0,077238312;100;100
4109101043;0,084880513;0,084880513;0,084880513;100;100
4109101044;0,148479885;0,148479885;0,148479885;100;100
4109101045;0,058583908;0,058583908;0,058583908;100;100
4109101046;0,073864324;0,073864324;0,073864324;100;100
4109101047;0,100334957;0,100334957;0,100334957;100;100
4109101048;0,061915507;0,061915507;0,061915507;100;100
4109101049;0,03864613;0,03864613;0,03864613;100;100
4109101050;0,047973472;0,047973472;0,047973472;100;100
4109101051;0,050907511;0,050907511;0,050907511;100;100
4109101052;0,032592919;0,032592919;0,032592919;100;100
4109101053;0,114899211;0,114899211;0,114899211;100;100
4109102001;0,337187631;0,332881577;0,337187631;100;98,72295026
4109102002;0,395906118;0,339081964;0,395906118;100;85,6470634
